score,comparative,positive,negative
-3,-0.42857142857142855,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.42857142857142855,""words"":[""hate""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.15999999999999998,"{""score"":6,""comparative"":0.24,""words"":[""careful"",""awesome""]}","{""score"":2,""comparative"":0.08,""words"":[""risk""]}"
3,0.13636363636363635,"{""score"":3,""comparative"":0.13636363636363635,""words"":[""beautiful""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.15151515151515152,"{""score"":2,""comparative"":0.06060606060606061,""words"":[""fine""]}","{""score"":7,""comparative"":0.21212121212121213,""words"":[""ass"",""lost""]}"
1,0.03225806451612903,"{""score"":1,""comparative"":0.03225806451612903,""words"":[""safe""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08333333333333333,"{""score"":2,""comparative"":0.08333333333333333,""words"":[""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.375,"{""score"":6,""comparative"":0.375,""words"":[""fan"",""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.037037037037037035,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.037037037037037035,""words"":[""forced""]}"
1,0.034482758620689655,"{""score"":1,""comparative"":0.034482758620689655,""words"":[""big""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08333333333333333,"{""score"":2,""comparative"":0.08333333333333333,""words"":[""help""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.2,"{""score"":3,""comparative"":0.2,""words"":[""perfect""]}","{""score"":6,""comparative"":0.4,""words"":[""blah"",""blah"",""blah""]}"
-2,-0.1111111111111111,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.1111111111111111,""words"":[""no"",""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.15,"{""score"":3,""comparative"":0.15,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.047619047619047616,"{""score"":2,""comparative"":0.09523809523809523,""words"":[""thanks""]}","{""score"":3,""comparative"":0.14285714285714285,""words"":[""suck""]}"
-3,-0.3333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.3333333333333333,""words"":[""bored"",""no""]}"
-5,-0.5555555555555556,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.5555555555555556,""words"":[""bored"",""sad"",""no""]}"
1,0.09999999999999998,"{""score"":3,""comparative"":0.3,""words"":[""wish"",""ha""]}","{""score"":2,""comparative"":0.2,""words"":[""bored""]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.6,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.6,""words"":[""boring""]}"
-2,-0.2,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2,""words"":[""steal""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.3157894736842105,"{""score"":9,""comparative"":0.47368421052631576,""words"":[""lovely"",""great"",""love""]}","{""score"":3,""comparative"":0.15789473684210525,""words"":[""sucks""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.23076923076923078,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.13636363636363635,"{""score"":3,""comparative"":0.13636363636363635,""words"":[""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.08333333333333333,"{""score"":1,""comparative"":0.08333333333333333,""words"":[""clearly""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.10526315789473684,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.10526315789473684,""words"":[""undesirable""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.0625,"{""score"":1,""comparative"":0.0625,""words"":[""matter""]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.4,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.4,""words"":[""fuck""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.125,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.125,""words"":[""missed""]}"
-2,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.14285714285714285,""words"":[""depressed""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.09090909090909091,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.09090909090909091,""words"":[""leave""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.2857142857142857,"{""score"":6,""comparative"":0.2857142857142857,""words"":[""love"",""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
-6,-0.3,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":6,""comparative"":0.3,""words"":[""dumb"",""bad""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.041666666666666664,"{""score"":2,""comparative"":0.08333333333333333,""words"":[""smiling""]}","{""score"":1,""comparative"":0.041666666666666664,""words"":[""stop""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.10344827586206896,"{""score"":3,""comparative"":0.10344827586206896,""words"":[""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.2857142857142857,"{""score"":4,""comparative"":0.2857142857142857,""words"":[""share"",""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.06060606060606061,"{""score"":3,""comparative"":0.09090909090909091,""words"":[""happy""]}","{""score"":5,""comparative"":0.15151515151515152,""words"":[""disappointed"",""poor"",""no""]}"
-5,-0.14285714285714285,"{""score"":1,""comparative"":0.02857142857142857,""words"":[""feeling""]}","{""score"":6,""comparative"":0.17142857142857143,""words"":[""lost"",""suck""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08333333333333333,"{""score"":4,""comparative"":0.16666666666666666,""words"":[""positive"",""hero""]}","{""score"":2,""comparative"":0.08333333333333333,""words"":[""disgraced""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.4,"{""score"":2,""comparative"":0.4,""words"":[""cheer""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.17647058823529413,"{""score"":3,""comparative"":0.17647058823529413,""words"":[""cool"",""proud""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.09090909090909091,"{""score"":1,""comparative"":0.09090909090909091,""words"":[""please""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.23076923076923078,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.3333333333333333,"{""score"":2,""comparative"":0.3333333333333333,""words"":[""congrats""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.5454545454545454,"{""score"":6,""comparative"":0.5454545454545454,""words"":[""help"",""help"",""help""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.02500000000000001,"{""score"":3,""comparative"":0.075,""words"":[""cool"",""like""]}","{""score"":4,""comparative"":0.1,""words"":[""shit""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.0625,"{""score"":3,""comparative"":0.1875,""words"":[""love""]}","{""score"":2,""comparative"":0.125,""words"":[""lonely""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.38461538461538464,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.38461538461538464,""words"":[""suck"",""screams""]}"
-3,-0.375,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.375,""words"":[""hate""]}"
-3,-0.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.5,""words"":[""hate""]}"
-5,-0.3125,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.3125,""words"":[""hate"",""scared""]}"
-3,-0.17647058823529413,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.17647058823529413,""words"":[""hate""]}"
-2,-0.13333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.13333333333333333,""words"":[""hurts""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.3,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.3,""words"":[""worst""]}"
-3,-0.10344827586206898,"{""score"":2,""comparative"":0.06896551724137931,""words"":[""fulfilled""]}","{""score"":5,""comparative"":0.1724137931034483,""words"":[""no"",""swear"",""poor""]}"
1,0.1,"{""score"":1,""comparative"":0.1,""words"":[""big""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.08695652173913043,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.08695652173913043,""words"":[""problem""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.030303030303030304,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.030303030303030304,""words"":[""cry""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.6666666666666666,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.6666666666666666,""words"":[""piss""]}"
-4,-0.15384615384615385,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.15384615384615385,""words"":[""no"",""suck""]}"
-2,-0.07692307692307693,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.07692307692307693,""words"":[""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.5555555555555556,"{""score"":5,""comparative"":0.5555555555555556,""words"":[""hope"",""great""]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.18518518518518517,"{""score"":4,""comparative"":0.14814814814814814,""words"":[""hope"",""fine""]}","{""score"":9,""comparative"":0.3333333333333333,""words"":[""weird"",""problem"",""ill"",""worried""]}"
1,0.125,"{""score"":4,""comparative"":0.5,""words"":[""hope"",""justice""]}","{""score"":3,""comparative"":0.375,""words"":[""mad""]}"
-3,-0.2727272727272727,"{""score"":2,""comparative"":0.18181818181818182,""words"":[""hope""]}","{""score"":5,""comparative"":0.45454545454545453,""words"":[""rape"",""ghost""]}"
5,0.625,"{""score"":5,""comparative"":0.625,""words"":[""hope"",""great""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.14285714285714285,""words"":[""drunk""]}"
-3,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.25,""words"":[""bad""]}"
-6,-0.35294117647058826,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":6,""comparative"":0.35294117647058826,""words"":[""ass"",""stupid""]}"
1,0.08333333333333334,"{""score"":3,""comparative"":0.25,""words"":[""love""]}","{""score"":2,""comparative"":0.16666666666666666,""words"":[""dumped""]}"
-3,-0.08333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.08333333333333333,""words"":[""nasty""]}"
0,0,"{""score"":2,""comparative"":0.05555555555555555,""words"":[""hopefully""]}","{""score"":2,""comparative"":0.05555555555555555,""words"":[""scared""]}"
-3,-0.3,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.3,""words"":[""died""]}"
3,0.1875,"{""score"":3,""comparative"":0.1875,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.038461538461538464,"{""score"":1,""comparative"":0.038461538461538464,""words"":[""interest""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.04,"{""score"":1,""comparative"":0.04,""words"":[""cool""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.125,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.125,""words"":[""choked""]}"
-4,-0.11764705882352941,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.11764705882352941,""words"":[""wrong"",""wrong""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.17647058823529413,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.17647058823529413,""words"":[""sucks""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.07692307692307693,"{""score"":1,""comparative"":0.07692307692307693,""words"":[""free""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06451612903225806,"{""score"":2,""comparative"":0.06451612903225806,""words"":[""cheer""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.08333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.08333333333333333,""words"":[""no""]}"
3,0.15,"{""score"":3,""comparative"":0.15,""words"":[""impressed""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
